NAAM;STRAAT;GEMEENTE;WGS84_LATITUDE;WGS84_LONGITUDE;EMAIL;LINK;POITYPE;CATEGORIE
CDO Newton;Breedstraat;Sint-Niklaas;51,16362665;4,16411292; ;;Deeltijds beroepssecundair onderwijs;Secundair onderwijs
Vrije Basisschool - St Carolus;Lodewijk De Meesterstraat;Sint-Niklaas;51,16314283;4,14990518;directie@basissintcarolus.be;https://www.basissintcarolus.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - St Carolus;Lodewijk De Meesterstraat;Sint-Niklaas;51,16314283;4,14990518;directie@basissintcarolus.be;https://www.basissintcarolus.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool;Collegestraat;Sint-Niklaas;51,16666535;4,13985242;luc.braem@sjks.be;https://www.sjks.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool;Collegestraat;Sint-Niklaas;51,16666535;4,13985242;luc.braem@sjks.be;https://www.sjks.be;Gewoon lager onderwijs;Basisonderwijs
Sint-Jozef;Collegestraat;Sint-Niklaas;51,16666535;4,13985242;info@sjks.be;https://www.sjks.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Sint-Jozef-2;Collegestraat;Sint-Niklaas;51,16666535;4,13985242;info@sjks.be;https://www.sjks.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Sint-Jozef 3;Collegestraat;Sint-Niklaas;51,16666535;4,13985242;info@sjks.be;https://www.sjks.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Sint-Jozef - Klein-Seminarie;Collegestraat;Sint-Niklaas;51,16666535;4,13985242;info@sjks.be;https://www.sjks.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Stedelijke Academie voor Muziek-Woord-Dans;Hofstraat;Sint-Niklaas;51,16738959;4,1378759;academie.podium@sint-niklaas.be;https://www.academiesintniklaas.be;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Vrije Basisschool Sint-Lutgart;Kerkstraat;Sint-Niklaas;51,14913775;4,0897039;info@sintlutgart.be;https://www.sintlutgart.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool Sint-Lutgart;Kerkstraat;Sint-Niklaas;51,14913775;4,0897039;info@sintlutgart.be;https://www.sintlutgart.be;Gewoon lager onderwijs;Basisonderwijs
Stedelijke Academie voor Schone Kunsten;Kruisstraat;Sint-Niklaas;51,17220246;4,06761821; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Stedelijke Academie voor Schone Kunsten;Edgar Tinelstraat;Sint-Niklaas;51,15877606;4,04153162; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Broederscholen Hiëronymus 3;Kroonmolenstraat;Sint-Niklaas;51,16315216;4,13593829; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Broederscholen Hiëronymus 4;Kroonmolenstraat;Sint-Niklaas;51,16315216;4,13593829;info@eerstegraad.broeders.be;https://www.eerstegraad.broeders.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Broederscholen Hiëronymus 5;Kroonmolenstraat;Sint-Niklaas;51,16315216;4,13593829; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Broederscholen Hiëronymus 6;Kroonmolenstraat;Sint-Niklaas;51,16315216;4,13593829; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Broederscholen Hiëronymus 2;Kroonmolenstraat;Sint-Niklaas;51,16315216;4,13593829; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Broederscholen Hiëronymus 1;Kroonmolenstraat;Sint-Niklaas;51,16315216;4,13593829; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Vrije Basisschool Sinaai;Leebrugstraat;Sint-Niklaas;51,15096657;4,0051702;dezwaan@scs-sinaai.com;https://www.scs-sinaai.be/dezwaan/;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool Sinaai;Leebrugstraat;Sint-Niklaas;51,15096657;4,0051702;dezwaan@scs-sinaai.com;https://www.scs-sinaai.be/dezwaan/;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool - Jan Ruusbroec;Fabriekstraat;Sint-Pieters-Leeuw;50,78614626;4,29611564;directie@janruusbroec.be;https://www.janruusbroec.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - Jan Ruusbroec;Fabriekstraat;Sint-Pieters-Leeuw;50,78614626;4,29611564;directie@janruusbroec.be;https://www.janruusbroec.be;Gewoon lager onderwijs;Basisonderwijs
Gemeentelijke Basisschool - Wegwijzer;Schoolstraat;Sint-Pieters-Leeuw;50,78473242;4,29221812;directie.wegwijzer@sint-pieters-leeuw.be;https://www.basisschool-wegwijzer.be;Gewoon kleuteronderwijs;Basisonderwijs
Gemeentelijke Basisschool - Wegwijzer;Schoolstraat;Sint-Pieters-Leeuw;50,78473242;4,29221812;directie.wegwijzer@sint-pieters-leeuw.be;https://www.basisschool-wegwijzer.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool Sint-Stevensschool Negenmanneke;Gustave Gibonstraat;Sint-Pieters-Leeuw;50,80446774;4,28353247;kathy.vanlinthout@st-steven.be;https://www.hhchalle.be/sintstevens;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool Sint-Stevensschool Negenmanneke;Gustave Gibonstraat;Sint-Pieters-Leeuw;50,80446774;4,28353247;kathy.vanlinthout@st-steven.be;https://www.hhchalle.be/sintstevens;Gewoon lager onderwijs;Basisonderwijs
Gemeentelijke Basisschool - 't Populiertje;Jan Vanderstraetenstraat;Sint-Pieters-Leeuw;50,79443348;4,28104001;ingrid.borremans@sint-pieters-leeuw.be;https://www.populiertje.be;Gewoon kleuteronderwijs;Basisonderwijs
Gemeentelijke Basisschool - 't Populiertje;Jan Vanderstraetenstraat;Sint-Pieters-Leeuw;50,79443348;4,28104001;ingrid.borremans@sint-pieters-leeuw.be;https://www.populiertje.be;Gewoon lager onderwijs;Basisonderwijs
GO! muziekacademie Anderlecht;Jan Vanderstraetenstraat;Sint-Pieters-Leeuw;50,79443348;4,28104001; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
GO! basisschool De Groene Parel;Albert Van Cotthemstraat;Sint-Pieters-Leeuw;50,80114793;4,27996367;secretariaat@degroeneparel.be;https://www.degroeneparel.be;Gewoon kleuteronderwijs;Basisonderwijs
GO! basisschool De Groene Parel;Albert Van Cotthemstraat;Sint-Pieters-Leeuw;50,80114793;4,27996367;secretariaat@degroeneparel.be;https://www.degroeneparel.be;Gewoon lager onderwijs;Basisonderwijs
GO! atheneum spronk;Albert Van Cotthemstraat;Sint-Pieters-Leeuw;50,80114793;4,27996367; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Vrije Basisschool Sint Lutgardis Zuun;Arthur Quintusstraat;Sint-Pieters-Leeuw;50,79155356;4,2768047;leen.denayer@korha.be;https://www.vbszuun.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool Sint Lutgardis Zuun;Arthur Quintusstraat;Sint-Pieters-Leeuw;50,79155356;4,2768047;leen.denayer@korha.be;https://www.vbszuun.be;Gewoon lager onderwijs;Basisonderwijs
Leeuwse Kunstacademie;Welzijnsweg;Sint-Pieters-Leeuw;50,78896928;4,27150567; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Vrije Basisschool - Don Bosco;Jules Sermonstraat;Sint-Pieters-Leeuw;50,77721217;4,24430727;info.donbosco@telenet.be;https://www.donboscospl.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool - Don Bosco;Hendrik Vanhouchestraat;Sint-Pieters-Leeuw;50,7761401;4,24215502; ;;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - Don Bosco;Hendrik Vanhouchestraat;Sint-Pieters-Leeuw;50,7761401;4,24215502; ;;Gewoon lager onderwijs;Basisonderwijs
Gemeentelijke Basisschool - Den Top;Garebaan;Sint-Pieters-Leeuw;50,77635423;4,24065157;directie.dentop@sint-pieters-leeuw.be;https://www.dentop.be;Gewoon kleuteronderwijs;Basisonderwijs
Gemeentelijke Basisschool - Den Top;Garebaan;Sint-Pieters-Leeuw;50,77635423;4,24065157;directie.dentop@sint-pieters-leeuw.be;https://www.dentop.be;Gewoon lager onderwijs;Basisonderwijs
GO! muziekacademie Anderlecht;Garebaan;Sint-Pieters-Leeuw;50,77635423;4,24065157; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Vrije Basisschool - Ave-Mariabasisschool;Dorp;Sint-Pieters-Leeuw;50,80523767;4,23234496;info@ambvlezenbeek.be;https://www.ambvlezenbeek.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool - Ave-Mariabasisschool;Laudinnestraat;Sint-Pieters-Leeuw;50,80468903;4,23210537; ;;Gewoon kleuteronderwijs;Basisonderwijs
Leeuwse Kunstacademie;Postweg;Sint-Pieters-Leeuw;50,80714177;4,23087816; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Buitengewoon Secundair Onderwijs Cardijnschool - Anderlecht;Inkendaalstraat;Sint-Pieters-Leeuw;50,80374327;4,22307137; ;;Buitengewoon secundair onderwijs;Secundair onderwijs
Vrije Basisschool voor Buitengewoon Onderwijs - Inkendaal;Inkendaalstraat;Sint-Pieters-Leeuw;50,80374327;4,22307137;koen.bellemans@inkendaal.be;https://www.inkendaal.be;Buitengewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool voor Buitengewoon Onderwijs - Inkendaal;Inkendaalstraat;Sint-Pieters-Leeuw;50,80374327;4,22307137;koen.bellemans@inkendaal.be;https://www.inkendaal.be;Buitengewoon lager onderwijs;Basisonderwijs
Vrije Basisschool voor Buitengewoon Onderwijs - Sint Franciscus;Inkendaalstraat;Sint-Pieters-Leeuw;50,80374327;4,22307137; ;;Buitengewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool voor Buitengewoon Onderwijs - Sint Franciscus;Inkendaalstraat;Sint-Pieters-Leeuw;50,80374327;4,22307137; ;;Buitengewoon lager onderwijs;Basisonderwijs
Buitengewoon Secundair Onderwijs Cardijnschool;Inkendaalstraat;Sint-Pieters-Leeuw;50,80374327;4,22307137;administratie@cardijnschool.be;;Buitengewoon secundair onderwijs;Secundair onderwijs
Buitengewoon Secundair Onderwijs Sint-Franciscus;Inkendaalstraat;Sint-Pieters-Leeuw;50,80281618;4,22213794; ;;Buitengewoon secundair onderwijs;Secundair onderwijs
Gemeentelijke Basisschool - Den Top;Molenborrestraat;Sint-Pieters-Leeuw;50,78747739;4,20018999;directie.dentop@sint-pieters-leeuw.be;;Gewoon kleuteronderwijs;Basisonderwijs
GO! Basisschool De Zonnewijzer;Grensstraat;Sint-Pieters-Woluwe;50,84741178;4,46325002; ;;Gewoon kleuteronderwijs;Basisonderwijs
GO! Basisschool De Zonnewijzer;Grote Prijzenlaan;Sint-Pieters-Woluwe;50,8332273;4,46200052;heidi.trappeniers@de-zonnewijzer.be;https://www.de-zonnewijzer.be;Gewoon kleuteronderwijs;Basisonderwijs
GO! Basisschool De Zonnewijzer;Grote Prijzenlaan;Sint-Pieters-Woluwe;50,8332273;4,46200052;heidi.trappeniers@de-zonnewijzer.be;https://www.de-zonnewijzer.be;Gewoon lager onderwijs;Basisonderwijs
GO! 4 CITy;Grote Prijzenlaan;Sint-Pieters-Woluwe;50,8332273;4,46200052; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
GO! atheneum Sint-Pieters-Woluwe;Grote Prijzenlaan;Sint-Pieters-Woluwe;50,8332273;4,46200052;christophe.calis@atheneumwoluwe.be;https://www.atheneumwoluwe.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Gemeentelijke Basisschool Stokkel De Halte;Henri Vandermaelenstraat;Sint-Pieters-Woluwe;50,84223494;4,46184814;directie@gbsstokkel.be;https://www.gbsstokkeldehalte.be;Gewoon kleuteronderwijs;Basisonderwijs
Gemeentelijke Basisschool Stokkel De Halte;Henri Vandermaelenstraat;Sint-Pieters-Woluwe;50,84223494;4,46184814;directie@gbsstokkel.be;https://www.gbsstokkeldehalte.be;Gewoon lager onderwijs;Basisonderwijs
Gemeentelijke Academie voor muziek, woord en dans;Henri Vandermaelenstraat;Sint-Pieters-Woluwe;50,84223494;4,46184814;gma-secretariaat@woluwe1150.be;https://www.academiewoluwe1150.be;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Mater Dei-Instituut;Luchtvaartlaan;Sint-Pieters-Woluwe;50,83265366;4,45985591;info@materdei-spw.be;https://www.materdei-spw.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Vrije Lagere School - Mater Dei;Luchtvaartlaan;Sint-Pieters-Woluwe;50,83265366;4,45985591;gvls@materdei-spw.be;https://www.kleuterenlagereschoolmaterdei.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Kleuterschool - Mater Dei;Duizend Meterlaan;Sint-Pieters-Woluwe;50,83347187;4,45965878;kleuterschool@materdei-spw.be;;Gewoon kleuteronderwijs;Basisonderwijs
Gemeentelijke Academie voor muziek, woord en dans;Orbanlaan;Sint-Pieters-Woluwe;50,8334312;4,45400895; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Gemeentelijke Basisschool - Mooi-Bos;Doorndal;Sint-Pieters-Woluwe;50,82644634;4,4539678;directie@gbsmooibos.be;https://www.gbsmooibos.be;Gewoon kleuteronderwijs;Basisonderwijs
Gemeentelijke Basisschool - Mooi-Bos;Doorndal;Sint-Pieters-Woluwe;50,82644634;4,4539678;directie@gbsmooibos.be;https://www.gbsmooibos.be;Gewoon lager onderwijs;Basisonderwijs
Gemeentelijke Academie voor muziek, woord en dans;Doorndal;Sint-Pieters-Woluwe;50,82644634;4,4539678; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Campus Kompas;Woluwelaan;Sint-Pieters-Woluwe;50,83525135;4,43345663; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Sint-Jozefscollege;Woluwelaan;Sint-Pieters-Woluwe;50,83525135;4,43345663;lvandeputte@sjcwoluwe.be;https://www.sjcwoluwe.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Vrije Basisschool - Sint-Jozefscollege;Woluwelaan;Sint-Pieters-Woluwe;50,83505366;4,43332859;directie@sjcbasisschool.be;https://www.sjcwoluwe.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - Sint-Jozefscollege;Woluwelaan;Sint-Pieters-Woluwe;50,83505366;4,43332859;directie@sjcbasisschool.be;https://www.sjcwoluwe.be;Gewoon lager onderwijs;Basisonderwijs
Academie Beeldende kunsten Etterbeek;Kleine Kerkstraat;Sint-Pieters-Woluwe;50,83812828;4,43296374; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Don Bosco Technisch Instituut;François Gaystraat;Sint-Pieters-Woluwe;50,83788925;4,42592186;cdowoluwe.coordinator@scarlet.be;https://www.cdowoluwe.be;Deeltijds beroepssecundair onderwijs;Secundair onderwijs
Don Bosco Technisch Instituut;Guldendallaan;Sint-Pieters-Woluwe;50,83834832;4,4246873;directie@donboscobrussel.be;https://www.donboscobrussel.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Don Bosco Technisch Instituut;Guldendallaan;Sint-Pieters-Woluwe;50,83834832;4,4246873;directie@donboscobrussel.be;https://www.donboscobrussel.be;Deeltijds beroepssecundair onderwijs;Secundair onderwijs
Gemeentelijke Academie voor muziek, woord en dans;Vogelzanglaan;Sint-Pieters-Woluwe;50,82727598;4,41857078; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
GO! basisschool De Letterfant;Gelinden-Dorp;Sint-Truiden;50,76501099;5,26071569; ;;Gewoon kleuteronderwijs;Basisonderwijs
GO! basisschool De Letterfant;Driewilgenstraat;Sint-Truiden;50,77259573;5,25164379;directie@deletterfant.be;https://www.bs-engelmanshoven.be;Gewoon lager onderwijs;Basisonderwijs
Academie Haspengouw Beeld;Driewilgenstraat;Sint-Truiden;50,77259573;5,25164379; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Hasp-O 5;Kasteelstraat;Sint-Truiden;50,83134826;5,24068143; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Hasp-O 6;Kasteelstraat;Sint-Truiden;50,83134826;5,24068143; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Vrije Basisschool - Het Blavierke;Stokstraat;Sint-Truiden;50,83379451;5,24055647;basisschool@hetblavierke.be;https://www.hetblavierke.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - Het Blavierke;Stokstraat;Sint-Truiden;50,83379451;5,24055647;basisschool@hetblavierke.be;https://www.hetblavierke.be;Gewoon lager onderwijs;Basisonderwijs
Academie Haspengouw Beeld;Stokstraat;Sint-Truiden;50,83379451;5,24055647; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Vrije Basisschool - Klim-Op;Begaardenbosstraat;Sint-Truiden;50,85482376;5,23917151; ;;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - Klim-Op;Begaardenbosstraat;Sint-Truiden;50,85482376;5,23917151; ;;Gewoon lager onderwijs;Basisonderwijs
Academie Haspengouw Beeld;Vliegveldlaan;Sint-Truiden;50,80582935;5,2230265; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
GO! Freinetschool Het Wijdeland Brustem;Geelstraat;Sint-Truiden;50,80528351;5,22267608;directie@wijdeland.be;https://www.wijdeland.be;Gewoon kleuteronderwijs;Basisonderwijs
GO! Freinetschool Het Wijdeland Brustem;Geelstraat;Sint-Truiden;50,80528351;5,22267608;directie@wijdeland.be;https://www.wijdeland.be;Gewoon lager onderwijs;Basisonderwijs
Academie Haspengouw Podium;Geelstraat;Sint-Truiden;50,80528351;5,22267608; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Academie Haspengouw Podium;Geelstraat;Sint-Truiden;50,80528351;5,22267608; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Vrije Basisschool - De Boomhut;Kapelhof;Sint-Truiden;50,79958343;5,22024604;info@basisschooldeboomhut.be;https://www.basisschooldeboomhut.be;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool - De Boomhut;Singelstraat;Sint-Truiden;50,80333557;5,21980326;info@basisschooldeboomhut.be;;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool Sint-Trudo;Duifhuisstraat;Sint-Truiden;50,82024202;5,21416285; ;;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool Sint-Trudo;Duifhuisstraat;Sint-Truiden;50,82024202;5,21416285; ;;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool - De Boomhut;Aalst-Dorp;Sint-Truiden;50,78138778;5,20896925;info@basisschooldeboomhut.be;;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - De Boomhut;Aalst-Dorp;Sint-Truiden;50,78138778;5,20896925;info@basisschooldeboomhut.be;;Gewoon lager onderwijs;Basisonderwijs
Vrije Basisschool - 't Zonnetje;Schoolstraat;Sint-Truiden;50,83282902;5,20149932;directie@basisschoolmelveren.be;https://www.basisschoolmelveren.be;Gewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool - 't Zonnetje;Schoolstraat;Sint-Truiden;50,83282902;5,20149932;directie@basisschoolmelveren.be;https://www.basisschoolmelveren.be;Gewoon lager onderwijs;Basisonderwijs
ziekenhuisschool De Radar;Melveren-Centrum;Sint-Truiden;50,83818916;5,19358686; ;;Buitengewoon secundair onderwijs;Secundair onderwijs
Centrum voor deeltijdse vorming Groep Intro Limburg;Speelhoflaan;Sint-Truiden;50,82331535;5,19162261; ;;Deeltijdse vorming;Secundair onderwijs
GO! Atheneum Sint-Truiden campus Tichelrij 1ste graad SO;Tichelrijlaan;Sint-Truiden;50,81415603;5,1913913;info.tichelrij@atheneumsinttruiden.be;https://www.atheneumsinttruiden.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
GO! Basisschool Schuttershof Sint-Truiden;Tichelrijlaan;Sint-Truiden;50,81415603;5,1913913;directie@bsschuttershof.be;https://www.bsschuttershof.be;Gewoon kleuteronderwijs;Basisonderwijs
GO! Basisschool Schuttershof Sint-Truiden;Tichelrijlaan;Sint-Truiden;50,81415603;5,1913913;directie@bsschuttershof.be;https://www.bsschuttershof.be;Gewoon lager onderwijs;Basisonderwijs
GO! Methodeschool het Kompas Sint-Truiden;Tichelrijlaan;Sint-Truiden;50,81415603;5,1913913;evelien.boonen@methodehetkompas.be;https://www.methodehetkompas.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Vrije Basisschool voor Buitengewoon Onderwijs - Sint-Jan Berchmansschool;Schepen Dejonghstraat;Sint-Truiden;50,81654161;5,19093637;secretariaat@berchmansschool.be;https://www.berchmansschool.be;Buitengewoon kleuteronderwijs;Basisonderwijs
Vrije Basisschool voor Buitengewoon Onderwijs - Sint-Jan Berchmansschool;Schepen Dejonghstraat;Sint-Truiden;50,81654161;5,19093637;secretariaat@berchmansschool.be;https://www.berchmansschool.be;Buitengewoon lager onderwijs;Basisonderwijs
Hasp-O Centrum 1;Plankstraat;Sint-Truiden;50,81622732;5,18831972; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Hasp-O Centrum 2;Plankstraat;Sint-Truiden;50,81622732;5,18831972; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Hasp-O Centrum 3;Plankstraat;Sint-Truiden;50,81622732;5,18831972; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Hasp-O Centrum 4;Plankstraat;Sint-Truiden;50,81622732;5,18831972; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Hasp-O Centrum 4;Plankstraat;Sint-Truiden;50,81622732;5,18831972; ;;Deeltijds beroepssecundair onderwijs;Secundair onderwijs
GO! Methodeschool het Kompas Sint-Truiden;Speelhoflaan;Sint-Truiden;50,82350123;5,18819111; ;;Voltijds gewoon secundair onderwijs;Secundair onderwijs
GO! Atheneum Sint-Truiden campus Speelhof 2de-3de graad SO;Speelhoflaan;Sint-Truiden;50,82350123;5,18819111;pascale.liebens@atheneumsinttruiden.be;https://www.atheneumsinttruiden.be;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Vrije Basisschool Sint-Trudo;Stenaartberg;Sint-Truiden;50,81777661;5,18789261;info@hhartsinttrudo.be;https://www.hhartsinttrudo.be;Gewoon lager onderwijs;Basisonderwijs
Academie Haspengouw Podium;Sint-Jansstraat;Sint-Truiden;50,82051206;5,18754291; ;;Deeltijds kunstonderwijs;Deeltijds kunstonderwijs
Vrije Basisschool Sint-Trudo;Diesterstraat;Sint-Truiden;50,81708763;5,18742649; ;;Gewoon kleuteronderwijs;Basisonderwijs
Hasp-O Centrum 1;Diesterstraat;Sint-Truiden;50,81708763;5,18742649;christine.menten@hasp-o.be;https://hasp-o.be/centrum;Voltijds gewoon secundair onderwijs;Secundair onderwijs
Hasp-O Centrum 2;Diesterstraat;Sint-Truiden;50,81708763;5,18742649;ruth.bessemans@hasp-o.be;https://hasp-o.be/centrum;Voltijds gewoon secundair onderwijs;Secundair onderwijs
